profileID,respID,qID,altID,obsID,type,price,freshness,image
62,1858,7,1,14863,Gala,3.5,Average,gala.jpg
99,1858,7,2,14863,Pink Lady,3.5,Poor,pinkLady.jpg
22,1858,7,3,14863,Gala,3,Excellent,gala.jpg
95,1858,8,1,14864,Red Delicious,3,Poor,redDelicious.jpg
26,1858,8,2,14864,Fuji,3.5,Excellent,fuji.jpg
13,1858,8,3,14864,Honeycrisp,2,Excellent,honeycrisp.jpg
42,1859,1,1,14865,Gala,1.5,Average,gala.jpg
82,1859,1,2,14865,Gala,2,Poor,gala.jpg
30,1859,1,3,14865,Red Delicious,3.5,Excellent,redDelicious.jpg
83,1859,2,1,14866,Honeycrisp,2,Poor,honeycrisp.jpg
4,1859,2,2,14866,Pink Lady,1,Excellent,pinkLady.jpg
93,1859,2,3,14866,Honeycrisp,3,Poor,honeycrisp.jpg
17,1859,3,1,14867,Gala,2.5,Excellent,gala.jpg
53,1859,3,2,14867,Honeycrisp,2.5,Average,honeycrisp.jpg
80,1859,3,3,14867,Red Delicious,1.5,Poor,redDelicious.jpg
39,1859,4,1,14868,Pink Lady,1,Average,pinkLady.jpg
7,1859,4,2,14868,Gala,1.5,Excellent,gala.jpg
43,1859,4,3,14868,Honeycrisp,1.5,Average,honeycrisp.jpg
91,1859,5,1,14869,Fuji,3,Poor,fuji.jpg
52,1859,5,2,14869,Gala,2.5,Average,gala.jpg
2,1859,5,3,14869,Gala,1,Excellent,gala.jpg
14,1859,6,1,14870,Pink Lady,2,Excellent,pinkLady.jpg
104,1859,6,2,14870,Pink Lady,4,Poor,pinkLady.jpg
3,1859,6,3,14870,Honeycrisp,1,Excellent,honeycrisp.jpg
75,1859,7,1,14871,Red Delicious,1,Poor,redDelicious.jpg
13,1859,7,2,14871,Honeycrisp,2,Excellent,honeycrisp.jpg
14,1859,7,3,14871,Pink Lady,2,Excellent,pinkLady.jpg
32,1859,8,1,14872,Gala,4,Excellent,gala.jpg
52,1859,8,2,14872,Gala,2.5,Average,gala.jpg
4,1859,8,3,14872,Pink Lady,1,Excellent,pinkLady.jpg
74,1860,1,1,14873,Pink Lady,1,Poor,pinkLady.jpg
35,1860,1,2,14873,Red Delicious,4,Excellent,redDelicious.jpg
21,1860,1,3,14873,Fuji,3,Excellent,fuji.jpg
82,1860,2,1,14874,Gala,2,Poor,gala.jpg
84,1860,2,2,14874,Pink Lady,2,Poor,pinkLady.jpg
32,1860,2,3,14874,Gala,4,Excellent,gala.jpg
44,1860,3,1,14875,Pink Lady,1.5,Average,pinkLady.jpg
23,1860,3,2,14875,Honeycrisp,3,Excellent,honeycrisp.jpg
34,1860,3,3,14875,Pink Lady,4,Excellent,pinkLady.jpg
78,1860,4,1,14876,Honeycrisp,1.5,Poor,honeycrisp.jpg
9,1860,4,2,14876,Pink Lady,1.5,Excellent,pinkLady.jpg
101,1860,4,3,14876,Fuji,4,Poor,fuji.jpg
80,1860,5,1,14877,Red Delicious,1.5,Poor,redDelicious.jpg
53,1860,5,2,14877,Honeycrisp,2.5,Average,honeycrisp.jpg
75,1860,5,3,14877,Red Delicious,1,Poor,redDelicious.jpg
96,1860,6,1,14878,Fuji,3.5,Poor,fuji.jpg
53,1860,6,2,14878,Honeycrisp,2.5,Average,honeycrisp.jpg
51,1860,6,3,14878,Fuji,2.5,Average,fuji.jpg
16,1860,7,1,14879,Fuji,2.5,Excellent,fuji.jpg
62,1860,7,2,14879,Gala,3.5,Average,gala.jpg
17,1860,7,3,14879,Gala,2.5,Excellent,gala.jpg
59,1860,8,1,14880,Pink Lady,3,Average,pinkLady.jpg
28,1860,8,2,14880,Honeycrisp,3.5,Excellent,honeycrisp.jpg
44,1860,8,3,14880,Pink Lady,1.5,Average,pinkLady.jpg
104,1861,1,1,14881,Pink Lady,4,Poor,pinkLady.jpg
31,1861,1,2,14881,Fuji,4,Excellent,fuji.jpg
21,1861,1,3,14881,Fuji,3,Excellent,fuji.jpg
6,1861,2,1,14882,Fuji,1.5,Excellent,fuji.jpg
8,1861,2,2,14882,Honeycrisp,1.5,Excellent,honeycrisp.jpg
84,1861,2,3,14882,Pink Lady,2,Poor,pinkLady.jpg
5,1861,3,1,14883,Red Delicious,1,Excellent,redDelicious.jpg
59,1861,3,2,14883,Pink Lady,3,Average,pinkLady.jpg
27,1861,3,3,14883,Gala,3.5,Excellent,gala.jpg
80,1861,4,1,14884,Red Delicious,1.5,Poor,redDelicious.jpg
82,1861,4,2,14884,Gala,2,Poor,gala.jpg
75,1861,4,3,14884,Red Delicious,1,Poor,redDelicious.jpg
62,1861,5,1,14885,Gala,3.5,Average,gala.jpg
100,1861,5,2,14885,Red Delicious,3.5,Poor,redDelicious.jpg
41,1861,5,3,14885,Fuji,1.5,Average,fuji.jpg
43,1861,6,1,14886,Honeycrisp,1.5,Average,honeycrisp.jpg
36,1861,6,2,14886,Fuji,1,Average,fuji.jpg
5,1861,6,3,14886,Red Delicious,1,Excellent,redDelicious.jpg
65,1861,7,1,14887,Red Delicious,3.5,Average,redDelicious.jpg
91,1861,7,2,14887,Fuji,3,Poor,fuji.jpg
36,1861,7,3,14887,Fuji,1,Average,fuji.jpg
47,1861,8,1,14888,Gala,2,Average,gala.jpg
99,1861,8,2,14888,Pink Lady,3.5,Poor,pinkLady.jpg
74,1861,8,3,14888,Pink Lady,1,Poor,pinkLady.jpg
81,1862,1,1,14889,Fuji,2,Poor,fuji.jpg
69,1862,1,2,14889,Pink Lady,4,Average,pinkLady.jpg
59,1862,1,3,14889,Pink Lady,3,Average,pinkLady.jpg
24,1862,2,1,14890,Pink Lady,3,Excellent,pinkLady.jpg
49,1862,2,2,14890,Pink Lady,2,Average,pinkLady.jpg
7,1862,2,3,14890,Gala,1.5,Excellent,gala.jpg
95,1862,3,1,14891,Red Delicious,3,Poor,redDelicious.jpg
45,1862,3,2,14891,Red Delicious,1.5,Average,redDelicious.jpg
70,1862,3,3,14891,Red Delicious,4,Average,redDelicious.jpg
36,1862,4,1,14892,Fuji,1,Average,fuji.jpg
57,1862,4,2,14892,Gala,3,Average,gala.jpg
67,1862,4,3,14892,Gala,4,Average,gala.jpg
71,1862,5,1,14893,Fuji,1,Poor,fuji.jpg
34,1862,5,2,14893,Pink Lady,4,Excellent,pinkLady.jpg
82,1862,5,3,14893,Gala,2,Poor,gala.jpg
75,1862,6,1,14894,Red Delicious,1,Poor,redDelicious.jpg
52,1862,6,2,14894,Gala,2.5,Average,gala.jpg
10,1862,6,3,14894,Red Delicious,1.5,Excellent,redDelicious.jpg
2,1862,7,1,14895,Gala,1,Excellent,gala.jpg
101,1862,7,2,14895,Fuji,4,Poor,fuji.jpg
55,1862,7,3,14895,Red Delicious,2.5,Average,redDelicious.jpg
35,1862,8,1,14896,Red Delicious,4,Excellent,redDelicious.jpg
82,1862,8,2,14896,Gala,2,Poor,gala.jpg
43,1862,8,3,14896,Honeycrisp,1.5,Average,honeycrisp.jpg
30,1863,1,1,14897,Red Delicious,3.5,Excellent,redDelicious.jpg
68,1863,1,2,14897,Honeycrisp,4,Average,honeycrisp.jpg
61,1863,1,3,14897,Fuji,3.5,Average,fuji.jpg
88,1863,2,1,14898,Honeycrisp,2.5,Poor,honeycrisp.jpg
2,1863,2,2,14898,Gala,1,Excellent,gala.jpg
77,1863,2,3,14898,Gala,1.5,Poor,gala.jpg
37,1863,3,1,14899,Gala,1,Average,gala.jpg
68,1863,3,2,14899,Honeycrisp,4,Average,honeycrisp.jpg
17,1863,3,3,14899,Gala,2.5,Excellent,gala.jpg
4,1863,4,1,14900,Pink Lady,1,Excellent,pinkLady.jpg
24,1863,4,2,14900,Pink Lady,3,Excellent,pinkLady.jpg
56,1863,4,3,14900,Fuji,3,Average,fuji.jpg
90,1863,5,1,14901,Red Delicious,2.5,Poor,redDelicious.jpg
61,1863,5,2,14901,Fuji,3.5,Average,fuji.jpg
74,1863,5,3,14901,Pink Lady,1,Poor,pinkLady.jpg
77,1863,6,1,14902,Gala,1.5,Poor,gala.jpg
50,1863,6,2,14902,Red Delicious,2,Average,redDelicious.jpg
18,1863,6,3,14902,Honeycrisp,2.5,Excellent,honeycrisp.jpg
53,1863,7,1,14903,Honeycrisp,2.5,Average,honeycrisp.jpg
9,1863,7,2,14903,Pink Lady,1.5,Excellent,pinkLady.jpg
61,1863,7,3,14903,Fuji,3.5,Average,fuji.jpg
54,1863,8,1,14904,Pink Lady,2.5,Average,pinkLady.jpg
96,1863,8,2,14904,Fuji,3.5,Poor,fuji.jpg
67,1863,8,3,14904,Gala,4,Average,gala.jpg
102,1864,1,1,14905,Gala,4,Poor,gala.jpg
89,1864,1,2,14905,Pink Lady,2.5,Poor,pinkLady.jpg
73,1864,1,3,14905,Honeycrisp,1,Poor,honeycrisp.jpg
9,1864,2,1,14906,Pink Lady,1.5,Excellent,pinkLady.jpg
2,1864,2,2,14906,Gala,1,Excellent,gala.jpg
49,1864,2,3,14906,Pink Lady,2,Average,pinkLady.jpg
2,1864,3,1,14907,Gala,1,Excellent,gala.jpg
40,1864,3,2,14907,Red Delicious,1,Average,redDelicious.jpg
98,1864,3,3,14907,Honeycrisp,3.5,Poor,honeycrisp.jpg
76,1864,4,1,14908,Fuji,1.5,Poor,fuji.jpg
102,1864,4,2,14908,Gala,4,Poor,gala.jpg
40,1864,4,3,14908,Red Delicious,1,Average,redDelicious.jpg
102,1864,5,1,14909,Gala,4,Poor,gala.jpg
64,1864,5,2,14909,Pink Lady,3.5,Average,pinkLady.jpg
80,1864,5,3,14909,Red Delicious,1.5,Poor,redDelicious.jpg
75,1864,6,1,14910,Red Delicious,1,Poor,redDelicious.jpg
22,1864,6,2,14910,Gala,3,Excellent,gala.jpg
93,1864,6,3,14910,Honeycrisp,3,Poor,honeycrisp.jpg
72,1864,7,1,14911,Gala,1,Poor,gala.jpg
84,1864,7,2,14911,Pink Lady,2,Poor,pinkLady.jpg
32,1864,7,3,14911,Gala,4,Excellent,gala.jpg
33,1864,8,1,14912,Honeycrisp,4,Excellent,honeycrisp.jpg
31,1864,8,2,14912,Fuji,4,Excellent,fuji.jpg
68,1864,8,3,14912,Honeycrisp,4,Average,honeycrisp.jpg
49,1865,1,1,14913,Pink Lady,2,Average,pinkLady.jpg
101,1865,1,2,14913,Fuji,4,Poor,fuji.jpg
91,1865,1,3,14913,Fuji,3,Poor,fuji.jpg
80,1865,2,1,14914,Red Delicious,1.5,Poor,redDelicious.jpg
47,1865,2,2,14914,Gala,2,Average,gala.jpg
96,1865,2,3,14914,Fuji,3.5,Poor,fuji.jpg
71,1865,3,1,14915,Fuji,1,Poor,fuji.jpg
12,1865,3,2,14915,Gala,2,Excellent,gala.jpg
19,1865,3,3,14915,Pink Lady,2.5,Excellent,pinkLady.jpg
78,1865,4,1,14916,Honeycrisp,1.5,Poor,honeycrisp.jpg
12,1865,4,2,14916,Gala,2,Excellent,gala.jpg
68,1865,4,3,14916,Honeycrisp,4,Average,honeycrisp.jpg
105,1865,5,1,14917,Red Delicious,4,Poor,redDelicious.jpg
81,1865,5,2,14917,Fuji,2,Poor,fuji.jpg
11,1865,5,3,14917,Fuji,2,Excellent,fuji.jpg
97,1865,6,1,14918,Gala,3.5,Poor,gala.jpg
38,1865,6,2,14918,Honeycrisp,1,Average,honeycrisp.jpg
78,1865,6,3,14918,Honeycrisp,1.5,Poor,honeycrisp.jpg
26,1865,7,1,14919,Fuji,3.5,Excellent,fuji.jpg
84,1865,7,2,14919,Pink Lady,2,Poor,pinkLady.jpg
67,1865,7,3,14919,Gala,4,Average,gala.jpg
7,1865,8,1,14920,Gala,1.5,Excellent,gala.jpg
40,1865,8,2,14920,Red Delicious,1,Average,redDelicious.jpg
85,1865,8,3,14920,Red Delicious,2,Poor,redDelicious.jpg
30,1866,1,1,14921,Red Delicious,3.5,Excellent,redDelicious.jpg
89,1866,1,2,14921,Pink Lady,2.5,Poor,pinkLady.jpg
41,1866,1,3,14921,Fuji,1.5,Average,fuji.jpg
51,1866,2,1,14922,Fuji,2.5,Average,fuji.jpg
76,1866,2,2,14922,Fuji,1.5,Poor,fuji.jpg
58,1866,2,3,14922,Honeycrisp,3,Average,honeycrisp.jpg
36,1866,3,1,14923,Fuji,1,Average,fuji.jpg
33,1866,3,2,14923,Honeycrisp,4,Excellent,honeycrisp.jpg
6,1866,3,3,14923,Fuji,1.5,Excellent,fuji.jpg
93,1866,4,1,14924,Honeycrisp,3,Poor,honeycrisp.jpg
59,1866,4,2,14924,Pink Lady,3,Average,pinkLady.jpg
49,1866,4,3,14924,Pink Lady,2,Average,pinkLady.jpg
55,1866,5,1,14925,Red Delicious,2.5,Average,redDelicious.jpg
82,1866,5,2,14925,Gala,2,Poor,gala.jpg
13,1866,5,3,14925,Honeycrisp,2,Excellent,honeycrisp.jpg
67,1866,6,1,14926,Gala,4,Average,gala.jpg
88,1866,6,2,14926,Honeycrisp,2.5,Poor,honeycrisp.jpg
90,1866,6,3,14926,Red Delicious,2.5,Poor,redDelicious.jpg
33,1866,7,1,14927,Honeycrisp,4,Excellent,honeycrisp.jpg
46,1866,7,2,14927,Fuji,2,Average,fuji.jpg
83,1866,7,3,14927,Honeycrisp,2,Poor,honeycrisp.jpg
35,1866,8,1,14928,Red Delicious,4,Excellent,redDelicious.jpg
21,1866,8,2,14928,Fuji,3,Excellent,fuji.jpg
17,1866,8,3,14928,Gala,2.5,Excellent,gala.jpg
1,1867,1,1,14929,Fuji,1,Excellent,fuji.jpg
15,1867,1,2,14929,Red Delicious,2,Excellent,redDelicious.jpg
60,1867,1,3,14929,Red Delicious,3,Average,redDelicious.jpg
22,1867,2,1,14930,Gala,3,Excellent,gala.jpg
24,1867,2,2,14930,Pink Lady,3,Excellent,pinkLady.jpg
54,1867,2,3,14930,Pink Lady,2.5,Average,pinkLady.jpg
39,1867,3,1,14931,Pink Lady,1,Average,pinkLady.jpg
60,1867,3,2,14931,Red Delicious,3,Average,redDelicious.jpg
51,1867,3,3,14931,Fuji,2.5,Average,fuji.jpg
77,1867,4,1,14932,Gala,1.5,Poor,gala.jpg
88,1867,4,2,14932,Honeycrisp,2.5,Poor,honeycrisp.jpg
29,1867,4,3,14932,Pink Lady,3.5,Excellent,pinkLady.jpg
29,1867,5,1,14933,Pink Lady,3.5,Excellent,pinkLady.jpg
26,1867,5,2,14933,Fuji,3.5,Excellent,fuji.jpg
38,1867,5,3,14933,Honeycrisp,1,Average,honeycrisp.jpg
103,1867,6,1,14934,Honeycrisp,4,Poor,honeycrisp.jpg
62,1867,6,2,14934,Gala,3.5,Average,gala.jpg
87,1867,6,3,14934,Gala,2.5,Poor,gala.jpg
25,1867,7,1,14935,Red Delicious,3,Excellent,redDelicious.jpg
45,1867,7,2,14935,Red Delicious,1.5,Average,redDelicious.jpg
35,1867,7,3,14935,Red Delicious,4,Excellent,redDelicious.jpg
23,1867,8,1,14936,Honeycrisp,3,Excellent,honeycrisp.jpg
54,1867,8,2,14936,Pink Lady,2.5,Average,pinkLady.jpg
79,1867,8,3,14936,Pink Lady,1.5,Poor,pinkLady.jpg
37,1868,1,1,14937,Gala,1,Average,gala.jpg
64,1868,1,2,14937,Pink Lady,3.5,Average,pinkLady.jpg
49,1868,1,3,14937,Pink Lady,2,Average,pinkLady.jpg
5,1868,2,1,14938,Red Delicious,1,Excellent,redDelicious.jpg
63,1868,2,2,14938,Honeycrisp,3.5,Average,honeycrisp.jpg
103,1868,2,3,14938,Honeycrisp,4,Poor,honeycrisp.jpg
18,1868,3,1,14939,Honeycrisp,2.5,Excellent,honeycrisp.jpg
66,1868,3,2,14939,Fuji,4,Average,fuji.jpg
99,1868,3,3,14939,Pink Lady,3.5,Poor,pinkLady.jpg
70,1868,4,1,14940,Red Delicious,4,Average,redDelicious.jpg
2,1868,4,2,14940,Gala,1,Excellent,gala.jpg
32,1868,4,3,14940,Gala,4,Excellent,gala.jpg
81,1868,5,1,14941,Fuji,2,Poor,fuji.jpg
31,1868,5,2,14941,Fuji,4,Excellent,fuji.jpg
47,1868,5,3,14941,Gala,2,Average,gala.jpg
18,1868,6,1,14942,Honeycrisp,2.5,Excellent,honeycrisp.jpg
45,1868,6,2,14942,Red Delicious,1.5,Average,redDelicious.jpg
104,1868,6,3,14942,Pink Lady,4,Poor,pinkLady.jpg
77,1868,7,1,14943,Gala,1.5,Poor,gala.jpg
103,1868,7,2,14943,Honeycrisp,4,Poor,honeycrisp.jpg
61,1868,7,3,14943,Fuji,3.5,Average,fuji.jpg
63,1868,8,1,14944,Honeycrisp,3.5,Average,honeycrisp.jpg
7,1868,8,2,14944,Gala,1.5,Excellent,gala.jpg
43,1868,8,3,14944,Honeycrisp,1.5,Average,honeycrisp.jpg
52,1869,1,1,14945,Gala,2.5,Average,gala.jpg
78,1869,1,2,14945,Honeycrisp,1.5,Poor,honeycrisp.jpg
91,1869,1,3,14945,Fuji,3,Poor,fuji.jpg
48,1869,2,1,14946,Honeycrisp,2,Average,honeycrisp.jpg
79,1869,2,2,14946,Pink Lady,1.5,Poor,pinkLady.jpg
75,1869,2,3,14946,Red Delicious,1,Poor,redDelicious.jpg
56,1869,3,1,14947,Fuji,3,Average,fuji.jpg
72,1869,3,2,14947,Gala,1,Poor,gala.jpg
39,1869,3,3,14947,Pink Lady,1,Average,pinkLady.jpg
20,1869,4,1,14948,Red Delicious,2.5,Excellent,redDelicious.jpg
84,1869,4,2,14948,Pink Lady,2,Poor,pinkLady.jpg
13,1869,4,3,14948,Honeycrisp,2,Excellent,honeycrisp.jpg
52,1869,5,1,14949,Gala,2.5,Average,gala.jpg
55,1869,5,2,14949,Red Delicious,2.5,Average,redDelicious.jpg
36,1869,5,3,14949,Fuji,1,Average,fuji.jpg
98,1869,6,1,14950,Honeycrisp,3.5,Poor,honeycrisp.jpg
3,1869,6,2,14950,Honeycrisp,1,Excellent,honeycrisp.jpg
75,1869,6,3,14950,Red Delicious,1,Poor,redDelicious.jpg
9,1869,7,1,14951,Pink Lady,1.5,Excellent,pinkLady.jpg
94,1869,7,2,14951,Pink Lady,3,Poor,pinkLady.jpg
15,1869,7,3,14951,Red Delicious,2,Excellent,redDelicious.jpg
64,1869,8,1,14952,Pink Lady,3.5,Average,pinkLady.jpg
58,1869,8,2,14952,Honeycrisp,3,Average,honeycrisp.jpg
76,1869,8,3,14952,Fuji,1.5,Poor,fuji.jpg
13,1870,1,1,14953,Honeycrisp,2,Excellent,honeycrisp.jpg
16,1870,1,2,14953,Fuji,2.5,Excellent,fuji.jpg
89,1870,1,3,14953,Pink Lady,2.5,Poor,pinkLady.jpg
31,1870,2,1,14954,Fuji,4,Excellent,fuji.jpg
30,1870,2,2,14954,Red Delicious,3.5,Excellent,redDelicious.jpg
52,1870,2,3,14954,Gala,2.5,Average,gala.jpg
43,1870,3,1,14955,Honeycrisp,1.5,Average,honeycrisp.jpg
51,1870,3,2,14955,Fuji,2.5,Average,fuji.jpg
2,1870,3,3,14955,Gala,1,Excellent,gala.jpg
91,1870,4,1,14956,Fuji,3,Poor,fuji.jpg
97,1870,4,2,14956,Gala,3.5,Poor,gala.jpg
14,1870,4,3,14956,Pink Lady,2,Excellent,pinkLady.jpg
35,1870,5,1,14957,Red Delicious,4,Excellent,redDelicious.jpg
73,1870,5,2,14957,Honeycrisp,1,Poor,honeycrisp.jpg
61,1870,5,3,14957,Fuji,3.5,Average,fuji.jpg
50,1870,6,1,14958,Red Delicious,2,Average,redDelicious.jpg
77,1870,6,2,14958,Gala,1.5,Poor,gala.jpg
63,1870,6,3,14958,Honeycrisp,3.5,Average,honeycrisp.jpg
18,1870,7,1,14959,Honeycrisp,2.5,Excellent,honeycrisp.jpg
82,1870,7,2,14959,Gala,2,Poor,gala.jpg
93,1870,7,3,14959,Honeycrisp,3,Poor,honeycrisp.jpg
23,1870,8,1,14960,Honeycrisp,3,Excellent,honeycrisp.jpg
37,1870,8,2,14960,Gala,1,Average,gala.jpg
59,1870,8,3,14960,Pink Lady,3,Average,pinkLady.jpg
86,1871,1,1,14961,Fuji,2.5,Poor,fuji.jpg
66,1871,1,2,14961,Fuji,4,Average,fuji.jpg
45,1871,1,3,14961,Red Delicious,1.5,Average,redDelicious.jpg
64,1871,2,1,14962,Pink Lady,3.5,Average,pinkLady.jpg
71,1871,2,2,14962,Fuji,1,Poor,fuji.jpg
21,1871,2,3,14962,Fuji,3,Excellent,fuji.jpg
99,1871,3,1,14963,Pink Lady,3.5,Poor,pinkLady.jpg
43,1871,3,2,14963,Honeycrisp,1.5,Average,honeycrisp.jpg
26,1871,3,3,14963,Fuji,3.5,Excellent,fuji.jpg
26,1871,4,1,14964,Fuji,3.5,Excellent,fuji.jpg
66,1871,4,2,14964,Fuji,4,Average,fuji.jpg
73,1871,4,3,14964,Honeycrisp,1,Poor,honeycrisp.jpg
43,1871,5,1,14965,Honeycrisp,1.5,Average,honeycrisp.jpg
27,1871,5,2,14965,Gala,3.5,Excellent,gala.jpg
94,1871,5,3,14965,Pink Lady,3,Poor,pinkLady.jpg
2,1871,6,1,14966,Gala,1,Excellent,gala.jpg
104,1871,6,2,14966,Pink Lady,4,Poor,pinkLady.jpg
13,1871,6,3,14966,Honeycrisp,2,Excellent,honeycrisp.jpg
63,1871,7,1,14967,Honeycrisp,3.5,Average,honeycrisp.jpg
9,1871,7,2,14967,Pink Lady,1.5,Excellent,pinkLady.jpg
66,1871,7,3,14967,Fuji,4,Average,fuji.jpg
27,1871,8,1,14968,Gala,3.5,Excellent,gala.jpg
75,1871,8,2,14968,Red Delicious,1,Poor,redDelicious.jpg
68,1871,8,3,14968,Honeycrisp,4,Average,honeycrisp.jpg
39,1872,1,1,14969,Pink Lady,1,Average,pinkLady.jpg
85,1872,1,2,14969,Red Delicious,2,Poor,redDelicious.jpg
56,1872,1,3,14969,Fuji,3,Average,fuji.jpg
64,1872,2,1,14970,Pink Lady,3.5,Average,pinkLady.jpg
42,1872,2,2,14970,Gala,1.5,Average,gala.jpg
59,1872,2,3,14970,Pink Lady,3,Average,pinkLady.jpg
7,1872,3,1,14971,Gala,1.5,Excellent,gala.jpg
83,1872,3,2,14971,Honeycrisp,2,Poor,honeycrisp.jpg
75,1872,3,3,14971,Red Delicious,1,Poor,redDelicious.jpg
29,1872,4,1,14972,Pink Lady,3.5,Excellent,pinkLady.jpg
63,1872,4,2,14972,Honeycrisp,3.5,Average,honeycrisp.jpg
79,1872,4,3,14972,Pink Lady,1.5,Poor,pinkLady.jpg
70,1872,5,1,14973,Red Delicious,4,Average,redDelicious.jpg
96,1872,5,2,14973,Fuji,3.5,Poor,fuji.jpg
74,1872,5,3,14973,Pink Lady,1,Poor,pinkLady.jpg
86,1872,6,1,14974,Fuji,2.5,Poor,fuji.jpg
45,1872,6,2,14974,Red Delicious,1.5,Average,redDelicious.jpg
39,1872,6,3,14974,Pink Lady,1,Average,pinkLady.jpg
73,1872,7,1,14975,Honeycrisp,1,Poor,honeycrisp.jpg
41,1872,7,2,14975,Fuji,1.5,Average,fuji.jpg
98,1872,7,3,14975,Honeycrisp,3.5,Poor,honeycrisp.jpg
49,1872,8,1,14976,Pink Lady,2,Average,pinkLady.jpg
63,1872,8,2,14976,Honeycrisp,3.5,Average,honeycrisp.jpg
21,1872,8,3,14976,Fuji,3,Excellent,fuji.jpg
59,1873,1,1,14977,Pink Lady,3,Average,pinkLady.jpg
68,1873,1,2,14977,Honeycrisp,4,Average,honeycrisp.jpg
13,1873,1,3,14977,Honeycrisp,2,Excellent,honeycrisp.jpg
89,1873,2,1,14978,Pink Lady,2.5,Poor,pinkLady.jpg
51,1873,2,2,14978,Fuji,2.5,Average,fuji.jpg
22,1873,2,3,14978,Gala,3,Excellent,gala.jpg
92,1873,3,1,14979,Gala,3,Poor,gala.jpg
15,1873,3,2,14979,Red Delicious,2,Excellent,redDelicious.jpg
54,1873,3,3,14979,Pink Lady,2.5,Average,pinkLady.jpg
75,1873,4,1,14980,Red Delicious,1,Poor,redDelicious.jpg
50,1873,4,2,14980,Red Delicious,2,Average,redDelicious.jpg
57,1873,4,3,14980,Gala,3,Average,gala.jpg
7,1873,5,1,14981,Gala,1.5,Excellent,gala.jpg
100,1873,5,2,14981,Red Delicious,3.5,Poor,redDelicious.jpg
68,1873,5,3,14981,Honeycrisp,4,Average,honeycrisp.jpg
42,1873,6,1,14982,Gala,1.5,Average,gala.jpg
100,1873,6,2,14982,Red Delicious,3.5,Poor,redDelicious.jpg
72,1873,6,3,14982,Gala,1,Poor,gala.jpg
22,1873,7,1,14983,Gala,3,Excellent,gala.jpg
68,1873,7,2,14983,Honeycrisp,4,Average,honeycrisp.jpg
6,1873,7,3,14983,Fuji,1.5,Excellent,fuji.jpg
91,1873,8,1,14984,Fuji,3,Poor,fuji.jpg
37,1873,8,2,14984,Gala,1,Average,gala.jpg
11,1873,8,3,14984,Fuji,2,Excellent,fuji.jpg
64,1874,1,1,14985,Pink Lady,3.5,Average,pinkLady.jpg
35,1874,1,2,14985,Red Delicious,4,Excellent,redDelicious.jpg
48,1874,1,3,14985,Honeycrisp,2,Average,honeycrisp.jpg
83,1874,2,1,14986,Honeycrisp,2,Poor,honeycrisp.jpg
56,1874,2,2,14986,Fuji,3,Average,fuji.jpg
68,1874,2,3,14986,Honeycrisp,4,Average,honeycrisp.jpg
58,1874,3,1,14987,Honeycrisp,3,Average,honeycrisp.jpg
82,1874,3,2,14987,Gala,2,Poor,gala.jpg
81,1874,3,3,14987,Fuji,2,Poor,fuji.jpg
31,1874,4,1,14988,Fuji,4,Excellent,fuji.jpg
6,1874,4,2,14988,Fuji,1.5,Excellent,fuji.jpg
39,1874,4,3,14988,Pink Lady,1,Average,pinkLady.jpg
87,1874,5,1,14989,Gala,2.5,Poor,gala.jpg
45,1874,5,2,14989,Red Delicious,1.5,Average,redDelicious.jpg
40,1874,5,3,14989,Red Delicious,1,Average,redDelicious.jpg
33,1874,6,1,14990,Honeycrisp,4,Excellent,honeycrisp.jpg
83,1874,6,2,14990,Honeycrisp,2,Poor,honeycrisp.jpg
82,1874,6,3,14990,Gala,2,Poor,gala.jpg
42,1874,7,1,14991,Gala,1.5,Average,gala.jpg
62,1874,7,2,14991,Gala,3.5,Average,gala.jpg
18,1874,7,3,14991,Honeycrisp,2.5,Excellent,honeycrisp.jpg
85,1874,8,1,14992,Red Delicious,2,Poor,redDelicious.jpg
105,1874,8,2,14992,Red Delicious,4,Poor,redDelicious.jpg
15,1874,8,3,14992,Red Delicious,2,Excellent,redDelicious.jpg
49,1875,1,1,14993,Pink Lady,2,Average,pinkLady.jpg
86,1875,1,2,14993,Fuji,2.5,Poor,fuji.jpg
80,1875,1,3,14993,Red Delicious,1.5,Poor,redDelicious.jpg
84,1875,2,1,14994,Pink Lady,2,Poor,pinkLady.jpg
49,1875,2,2,14994,Pink Lady,2,Average,pinkLady.jpg
28,1875,2,3,14994,Honeycrisp,3.5,Excellent,honeycrisp.jpg
52,1875,3,1,14995,Gala,2.5,Average,gala.jpg
33,1875,3,2,14995,Honeycrisp,4,Excellent,honeycrisp.jpg
34,1875,3,3,14995,Pink Lady,4,Excellent,pinkLady.jpg
20,1875,4,1,14996,Red Delicious,2.5,Excellent,redDelicious.jpg
94,1875,4,2,14996,Pink Lady,3,Poor,pinkLady.jpg
67,1875,4,3,14996,Gala,4,Average,gala.jpg
9,1875,5,1,14997,Pink Lady,1.5,Excellent,pinkLady.jpg
67,1875,5,2,14997,Gala,4,Average,gala.jpg
54,1875,5,3,14997,Pink Lady,2.5,Average,pinkLady.jpg
100,1875,6,1,14998,Red Delicious,3.5,Poor,redDelicious.jpg
67,1875,6,2,14998,Gala,4,Average,gala.jpg
90,1875,6,3,14998,Red Delicious,2.5,Poor,redDelicious.jpg
62,1875,7,1,14999,Gala,3.5,Average,gala.jpg
